trip_id,payment_type_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
1449,2.0,12.0,0.5,0.5,0.0,0.0,0.3,2.5,15.8
1450,1.0,5.5,1.0,0.5,0.5,0.0,0.3,2.5,10.3
1451,2.0,6.5,3.5,0.5,0.0,0.0,0.3,2.5,10.8
1452,2.0,13.0,0.5,0.5,0.0,0.0,0.3,2.5,16.8
1453,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
1454,1.0,52.0,0.0,0.5,12.28,6.12,0.3,2.5,73.7
1455,2.0,4.5,2.5,0.5,0.0,0.0,0.3,2.5,7.8
1456,1.0,6.0,0.5,0.5,0.0,0.0,0.3,2.5,9.8
1457,1.0,9.0,0.5,0.5,1.0,0.0,0.3,2.5,13.8
1458,2.0,6.5,0.5,0.5,0.0,0.0,0.3,0.0,7.8
1459,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
1460,1.0,8.5,1.0,0.5,2.0,0.0,0.3,2.5,14.8
1461,2.0,7.5,0.5,0.5,0.0,0.0,0.3,2.5,11.3
1462,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
1463,2.0,20.0,0.0,0.5,0.0,6.12,0.3,2.5,29.42
1464,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
1465,1.0,8.5,3.0,0.5,1.0,0.0,0.3,2.5,13.3
1466,1.0,4.0,0.5,0.5,1.32,0.0,0.3,0.0,6.62
1467,1.0,4.0,3.0,0.5,1.55,0.0,0.3,2.5,9.35
1468,1.0,6.5,0.0,0.5,1.5,0.0,0.3,2.5,11.3
1469,1.0,4.5,0.0,0.5,1.0,0.0,0.3,2.5,8.8
1470,1.0,52.0,0.0,0.5,4.58,6.12,0.3,2.5,66.0
1471,1.0,6.5,0.5,0.5,2.58,0.0,0.3,2.5,12.88
1472,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
1473,1.0,9.5,3.0,0.5,2.65,0.0,0.3,2.5,15.95
1474,1.0,11.0,0.0,0.5,1.5,0.0,0.3,2.5,15.8
1475,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1476,1.0,4.0,3.0,0.5,1.55,0.0,0.3,2.5,9.35
1477,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
1478,1.0,10.0,1.0,0.5,2.0,0.0,0.3,2.5,16.3
1479,1.0,8.5,0.0,0.5,2.0,0.0,0.3,2.5,13.8
1480,2.0,18.5,1.0,0.5,0.0,0.0,0.3,2.5,22.8
1481,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
1482,1.0,7.0,3.5,0.5,0.79,0.0,0.3,2.5,12.09
1483,1.0,8.5,0.5,0.5,1.0,0.0,0.3,2.5,13.3
1484,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
1485,2.0,6.0,3.0,0.5,0.0,0.0,0.3,2.5,9.8
1486,1.0,9.0,0.5,0.5,2.0,0.0,0.3,2.5,14.8
1487,1.0,7.5,0.0,0.5,1.0,0.0,0.3,2.5,11.8
1488,1.0,30.5,0.5,0.5,8.57,0.0,0.3,2.5,42.87
1489,1.0,19.5,2.5,0.5,4.55,0.0,0.3,2.5,27.35
1490,1.0,24.0,0.0,0.5,5.46,0.0,0.3,2.5,32.76
1491,1.0,7.0,0.5,0.5,2.16,0.0,0.3,2.5,12.96
1492,1.0,6.5,0.5,0.5,1.0,0.0,0.3,2.5,11.3
1493,1.0,4.5,2.5,0.5,1.0,0.0,0.3,2.5,8.8
1494,1.0,5.5,0.0,0.5,2.64,0.0,0.3,2.5,11.44
1495,1.0,23.5,0.0,0.5,5.36,0.0,0.3,2.5,32.16
1496,1.0,14.0,0.0,0.5,0.86,0.0,0.3,2.5,18.16
1497,1.0,11.5,3.5,0.5,0.0,0.0,0.3,2.5,15.8
1498,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1499,1.0,8.0,1.0,0.5,1.96,0.0,0.3,0.0,11.76
1500,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
1501,1.0,11.0,1.0,0.5,3.0,0.0,0.3,2.5,18.3
1502,1.0,52.0,0.0,0.5,5.0,0.0,0.3,2.5,60.3
1503,2.0,80.5,3.0,0.5,0.0,0.0,0.3,2.5,84.3
1504,2.0,4.5,3.0,0.5,0.0,0.0,0.3,2.5,8.3
1505,1.0,5.5,3.5,0.5,1.95,0.0,0.3,2.5,11.75
1506,1.0,7.5,2.5,0.5,1.62,0.0,0.3,2.5,12.42
1507,2.0,15.0,3.0,0.5,0.0,0.0,0.3,2.5,18.8
1508,2.0,9.5,0.0,0.5,0.0,0.0,0.3,2.5,12.8
1509,2.0,25.5,0.5,0.5,0.0,0.0,0.3,2.5,29.3
1510,2.0,10.0,0.0,0.5,0.0,0.0,0.3,2.5,13.3
1511,1.0,6.5,0.0,0.5,1.47,0.0,0.3,2.5,11.27
1512,2.0,22.0,0.0,0.5,0.0,6.12,0.3,0.0,28.92
1513,1.0,66.0,0.5,0.5,22.78,6.12,0.3,2.5,98.7
1514,1.0,15.0,0.5,0.5,2.82,0.0,0.3,2.5,21.62
1515,1.0,5.0,0.0,0.5,1.24,0.0,0.3,2.5,9.54
1516,1.0,9.5,0.5,0.5,2.66,0.0,0.3,2.5,15.96
1517,1.0,9.0,2.5,0.5,1.5,0.0,0.3,2.5,13.8
1518,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
1519,1.0,58.5,0.0,0.0,10.0,0.0,0.3,2.5,71.3
1520,1.0,5.0,0.5,0.5,0.44,0.0,0.3,2.5,9.24
1521,1.0,31.0,0.0,0.5,8.08,6.12,0.3,2.5,48.5
1522,2.0,32.5,0.0,0.5,0.0,0.0,0.3,2.5,35.8
1523,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
1524,1.0,11.0,3.5,0.5,3.05,0.0,0.3,2.5,18.35
1525,1.0,8.5,0.0,0.5,2.79,0.0,0.3,0.0,12.09
1526,1.0,36.0,0.5,0.5,1.0,6.12,0.3,2.5,46.92
1527,1.0,10.0,1.0,0.5,1.0,0.0,0.3,2.5,15.3
1528,1.0,4.0,1.0,0.5,1.0,0.0,0.3,2.5,9.3
1529,2.0,25.5,1.0,0.5,0.0,0.0,0.3,2.5,29.8
1530,1.0,13.0,0.0,0.5,1.0,0.0,0.3,2.5,17.3
1531,2.0,10.5,0.0,0.5,0.0,0.0,0.3,0.0,11.3
1532,1.0,10.5,3.5,0.5,2.95,0.0,0.3,2.5,17.75
1533,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
1534,2.0,10.5,3.5,0.5,0.0,0.0,0.3,2.5,14.8
1535,2.0,5.0,0.5,0.5,0.0,0.0,0.3,0.0,6.3
1536,2.0,6.5,2.5,0.5,0.0,0.0,0.3,2.5,9.8
1537,1.0,13.5,0.5,0.5,2.0,0.0,0.3,2.5,19.3
1538,1.0,7.5,0.0,0.5,2.0,0.0,0.3,2.5,12.8
1539,1.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
1540,1.0,25.0,0.0,0.5,8.6,6.12,0.3,2.5,43.02
1541,2.0,9.0,0.5,0.5,0.0,0.0,0.3,2.5,12.8
1542,2.0,6.0,0.0,0.5,0.0,0.0,0.3,0.0,6.8
1543,2.0,31.0,3.5,0.5,0.0,0.0,0.3,2.5,35.3
1544,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
1545,2.0,16.5,0.5,0.5,0.0,0.0,0.3,2.5,20.3
1546,2.0,9.5,0.5,0.5,0.0,0.0,0.3,0.0,10.8
1547,1.0,12.0,2.5,0.5,4.55,0.0,0.3,2.5,19.85
1548,2.0,9.5,1.0,0.5,0.0,0.0,0.3,2.5,13.8
1549,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
1550,1.0,4.5,0.0,0.5,1.06,0.0,0.3,0.0,6.36
1551,1.0,15.0,0.5,0.5,0.0,0.0,0.3,2.5,18.8
1552,1.0,16.5,0.5,0.5,0.0,0.0,0.3,2.5,20.3
1553,1.0,6.0,2.5,0.5,0.93,0.0,0.3,2.5,10.23
1554,1.0,3.0,1.0,0.5,1.46,0.0,0.3,2.5,8.76
1555,1.0,9.0,0.0,0.5,1.25,0.0,0.3,2.5,13.55
1556,1.0,14.0,2.5,0.5,3.46,0.0,0.3,2.5,20.76
1557,2.0,4.5,2.5,0.5,0.0,0.0,0.3,2.5,7.8
1558,1.0,66.0,0.0,0.0,13.2,0.0,0.0,0.0,79.2
1559,1.0,3.5,0.0,0.5,1.0,0.0,0.3,2.5,7.8
1560,1.0,12.5,0.0,0.5,3.95,0.0,0.3,2.5,19.75
1561,1.0,6.0,3.5,0.5,2.05,0.0,0.3,2.5,12.35
1562,1.0,19.5,3.5,0.5,4.75,0.0,0.3,2.5,28.55
1563,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
1564,1.0,9.0,2.5,0.5,2.45,0.0,0.3,2.5,14.75
1565,1.0,8.0,2.5,0.5,2.8,0.0,0.3,2.5,14.1
1566,1.0,4.5,3.0,0.5,1.0,0.0,0.3,2.5,9.3
1567,1.0,7.0,0.5,0.5,2.16,0.0,0.3,2.5,12.96
1568,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
1569,1.0,8.0,0.5,0.5,2.36,0.0,0.3,2.5,14.16
1570,2.0,12.0,1.0,0.5,0.0,0.0,0.3,2.5,16.3
1571,1.0,7.0,0.5,0.5,2.7,0.0,0.3,2.5,13.5
1572,1.0,11.0,2.5,0.5,2.0,0.0,0.3,2.5,16.3
1573,2.0,10.5,0.5,0.5,0.0,0.0,0.3,0.0,11.8
1574,1.0,24.5,0.0,0.5,6.28,6.12,0.3,0.0,37.7
1575,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
1576,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
1577,1.0,18.0,0.0,0.5,1.7,0.0,0.3,2.5,23.0
1578,2.0,18.0,0.0,0.5,0.0,0.0,0.3,2.5,21.3
1579,1.0,12.5,3.5,0.5,3.0,0.0,0.3,2.5,19.8
1580,2.0,10.0,0.0,0.5,0.0,0.0,0.3,2.5,13.3
1581,1.0,4.5,0.0,0.5,1.17,0.0,0.3,2.5,8.97
1582,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
1583,1.0,6.5,0.5,0.5,1.5,0.0,0.3,2.5,11.8
1584,1.0,5.5,0.0,0.5,1.32,0.0,0.3,2.5,10.12
1585,1.0,7.0,0.0,0.5,1.7,0.0,0.3,2.5,12.0
1586,2.0,6.0,0.5,0.5,0.0,0.0,0.3,2.5,9.8
1587,1.0,7.0,0.0,0.5,0.0,0.0,0.3,2.5,10.3
1588,1.0,4.5,2.5,0.5,1.55,0.0,0.3,2.5,9.35
1589,1.0,4.5,0.0,0.5,1.2,0.0,0.3,2.5,9.0
1590,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
1591,1.0,17.0,0.0,0.5,5.08,0.0,0.3,2.5,25.38
1592,1.0,5.5,0.5,0.5,1.86,0.0,0.3,2.5,11.16
1593,2.0,29.5,0.5,0.5,0.0,0.0,0.3,0.0,30.8
1594,1.0,7.5,1.0,0.5,2.36,0.0,0.3,2.5,14.16
1595,1.0,70.0,0.0,0.0,16.41,11.75,0.3,0.0,98.46
1596,1.0,5.5,1.0,0.5,2.19,0.0,0.3,0.0,9.49
1597,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
1598,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
1599,1.0,6.0,2.5,0.5,1.4,0.0,0.3,2.5,10.7
1600,1.0,10.5,0.0,0.5,2.0,0.0,0.3,2.5,15.8
1601,1.0,25.0,2.5,0.5,2.0,0.0,0.3,2.5,30.3
1602,1.0,4.0,1.0,0.5,1.66,0.0,0.3,2.5,9.96
1603,1.0,19.0,3.0,0.5,4.55,0.0,0.3,2.5,27.35
1604,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
1605,1.0,17.5,2.5,0.5,4.15,0.0,0.3,2.5,24.95
1606,2.0,10.5,0.5,0.5,0.0,0.0,0.3,2.5,14.3
1607,2.0,9.5,0.0,0.5,0.0,0.0,0.3,2.5,12.8
1608,1.0,28.5,0.0,0.5,6.36,0.0,0.3,2.5,38.16
1609,1.0,6.5,0.0,0.5,1.67,0.0,0.3,2.5,11.47
1610,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
1611,1.0,4.5,0.5,0.5,0.0,0.0,0.3,2.5,8.3
1612,1.0,17.0,0.5,0.5,4.16,0.0,0.3,2.5,24.96
1613,1.0,4.0,0.0,0.5,20.0,0.0,0.3,0.0,24.8
1614,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
1615,1.0,9.5,2.5,0.5,3.2,0.0,0.3,2.5,16.0
1616,1.0,10.0,0.5,0.5,2.07,0.0,0.3,2.5,15.87
1617,1.0,6.5,0.5,0.5,0.0,0.0,0.3,2.5,10.3
1618,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
1619,2.0,6.5,2.5,0.5,0.0,0.0,0.3,2.5,9.8
1620,1.0,8.0,3.5,0.5,1.0,0.0,0.3,2.5,13.3
1621,1.0,4.0,2.5,0.5,1.0,0.0,0.3,2.5,8.3
1622,2.0,8.0,2.5,0.5,0.0,0.0,0.3,2.5,11.3
1623,1.0,21.5,0.0,0.5,2.43,0.0,0.3,2.5,27.23
1624,1.0,4.5,0.5,0.5,1.0,0.0,0.3,2.5,9.3
1625,2.0,13.5,0.0,0.5,0.0,0.0,0.3,2.5,16.8
1626,2.0,22.0,0.5,0.5,0.0,0.0,0.3,2.5,25.8
1627,2.0,7.0,1.0,0.5,0.0,0.0,0.3,2.5,11.3
1628,1.0,6.5,2.5,0.5,0.78,0.0,0.3,2.5,10.58
1629,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
1630,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1631,2.0,5.5,0.5,0.5,0.0,0.0,0.3,2.5,9.3
1632,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
1633,1.0,7.0,2.5,0.5,2.05,0.0,0.3,2.5,12.35
1634,1.0,4.5,0.5,0.5,1.66,0.0,0.3,2.5,9.96
1635,1.0,5.5,0.5,0.5,1.11,0.0,0.3,2.5,10.41
1636,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
1637,1.0,7.0,0.0,0.5,2.58,0.0,0.3,2.5,12.88
1638,1.0,5.5,3.0,0.5,1.85,0.0,0.3,2.5,11.15
1639,1.0,5.5,0.5,0.5,1.36,0.0,0.3,0.0,8.16
1640,2.0,8.5,0.5,0.5,0.0,0.0,0.3,0.0,9.8
1641,1.0,11.5,0.5,0.5,2.3,0.0,0.3,2.5,17.6
1642,1.0,7.5,0.0,0.5,1.08,0.0,0.3,2.5,11.88
1643,2.0,5.5,2.5,0.5,0.0,0.0,0.3,2.5,8.8
1644,1.0,6.5,0.5,0.5,2.06,0.0,0.3,2.5,12.36
1645,1.0,8.5,0.0,0.5,3.5,0.0,0.3,2.5,15.3
1646,2.0,7.5,3.0,0.5,0.0,0.0,0.3,2.5,11.3
1647,1.0,11.5,0.0,0.5,2.96,0.0,0.3,2.5,17.76
1648,1.0,11.5,1.0,0.5,4.74,0.0,0.3,2.5,20.54
1649,1.0,7.5,3.0,0.5,2.25,0.0,0.3,2.5,13.55
1650,1.0,5.5,0.5,0.5,1.86,0.0,0.3,2.5,11.16
1651,1.0,7.0,1.0,0.5,1.5,0.0,0.3,2.5,12.8
1652,1.0,47.5,0.0,0.5,11.38,6.12,0.3,2.5,68.3
1653,1.0,7.0,2.5,0.5,2.05,0.0,0.3,2.5,12.35
1654,1.0,7.5,0.5,0.5,1.2,0.0,0.3,2.5,12.5
1655,1.0,7.5,0.0,0.5,2.7,0.0,0.3,2.5,13.5
1656,2.0,8.0,3.0,0.5,0.0,0.0,0.3,2.5,11.8
1657,2.0,4.0,0.5,0.5,0.0,0.0,0.3,2.5,7.8
1658,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
1659,1.0,14.5,1.0,0.5,3.76,0.0,0.3,2.5,22.56
1660,1.0,8.5,0.0,0.5,2.36,0.0,0.3,2.5,14.16
1661,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
1662,2.0,30.5,0.0,0.5,0.0,0.0,0.3,2.5,33.8
1663,1.0,5.5,0.5,0.5,1.86,0.0,0.3,2.5,11.16
1664,1.0,52.0,0.0,0.5,12.28,6.12,0.3,2.5,73.7
1665,2.0,10.0,0.5,0.5,0.0,0.0,0.3,2.5,13.8
1666,1.0,28.5,1.0,0.5,7.78,6.12,0.3,2.5,46.7
1667,1.0,14.0,0.5,0.5,2.2,0.0,0.3,2.5,20.0
1668,1.0,11.5,0.0,0.5,2.0,0.0,0.3,2.5,16.8
1669,2.0,4.0,3.0,0.5,0.0,0.0,0.3,2.5,7.8
1670,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1671,1.0,5.5,1.0,0.5,2.45,0.0,0.3,2.5,12.25
1672,1.0,13.0,2.5,0.5,3.26,0.0,0.3,2.5,19.56
1673,1.0,5.5,2.5,0.5,1.75,0.0,0.3,2.5,10.55
1674,1.0,19.0,0.0,0.5,0.0,0.0,0.3,2.5,22.3
1675,2.0,3.0,0.0,0.5,0.0,0.0,0.3,2.5,6.3
1676,1.0,13.5,3.5,0.5,3.56,0.0,0.3,2.5,21.36
1677,2.0,8.5,2.5,0.5,0.0,0.0,0.3,2.5,11.8
1678,1.0,21.5,0.5,0.5,5.06,0.0,0.3,2.5,30.36
1679,1.0,56.5,0.5,0.5,11.56,0.0,0.3,0.0,69.36
1680,1.0,10.0,0.0,0.5,3.99,0.0,0.3,2.5,17.29
1681,1.0,6.0,2.5,0.5,1.5,0.0,0.3,2.5,10.8
1682,2.0,6.0,3.0,0.5,0.0,0.0,0.3,2.5,9.8
1683,1.0,5.5,0.5,0.5,0.46,0.0,0.3,2.5,9.76
1684,2.0,4.5,0.5,0.5,0.0,0.0,0.3,2.5,8.3
1685,1.0,7.5,2.5,0.5,2.15,0.0,0.3,2.5,12.95
1686,2.0,9.0,1.0,0.5,0.0,0.0,0.3,2.5,13.3
1687,1.0,6.5,0.0,0.5,2.0,0.0,0.3,2.5,11.8
1688,1.0,11.5,0.0,0.5,2.22,0.0,0.3,2.5,17.02
1689,1.0,6.5,0.0,0.5,1.96,0.0,0.3,2.5,11.76
1690,1.0,18.5,0.0,0.5,4.36,0.0,0.3,2.5,26.16
1691,2.0,5.5,3.0,0.5,0.0,0.0,0.3,2.5,9.3
1692,1.0,15.0,1.0,0.5,3.86,0.0,0.3,2.5,23.16
1693,1.0,9.5,0.0,0.5,3.2,0.0,0.3,2.5,16.0
1694,1.0,10.0,3.5,0.5,2.85,0.0,0.3,2.5,17.15
1695,2.0,5.5,2.5,0.5,0.0,0.0,0.3,2.5,8.8
1696,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
1697,2.0,7.5,0.5,0.5,0.0,0.0,0.3,0.0,8.8
1698,2.0,5.0,0.5,0.5,0.0,0.0,0.3,2.5,8.8
1699,2.0,9.0,3.5,0.5,0.0,0.0,0.3,2.5,13.3
1700,1.0,5.0,1.0,0.5,1.5,0.0,0.3,0.0,8.3
1701,2.0,9.5,0.5,0.5,0.0,0.0,0.3,0.0,10.8
1702,1.0,4.0,0.0,0.5,0.5,0.0,0.3,2.5,7.8
1703,1.0,6.5,2.5,0.5,1.95,0.0,0.3,2.5,11.75
1704,1.0,10.0,0.0,0.5,2.0,0.0,0.3,2.5,15.3
1705,1.0,11.5,0.0,0.5,2.96,0.0,0.3,2.5,17.76
1706,1.0,15.0,2.5,0.5,2.0,0.0,0.3,2.5,20.3
1707,2.0,14.5,0.5,0.5,0.0,0.0,0.3,2.5,18.3
1708,2.0,9.0,0.0,0.5,0.0,0.0,0.3,0.0,9.8
1709,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
1710,1.0,9.0,3.5,0.5,0.5,0.0,0.3,2.5,13.8
1711,1.0,11.0,0.5,0.5,2.96,0.0,0.3,2.5,17.76
1712,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
1713,2.0,21.0,0.5,0.5,0.0,0.0,0.3,2.5,24.8
1714,2.0,32.5,2.5,0.5,0.0,6.12,0.3,2.5,41.92
1715,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
1716,1.0,10.5,0.0,0.5,2.76,0.0,0.3,2.5,16.56
1717,1.0,14.0,0.0,0.5,3.46,0.0,0.3,2.5,20.76
1718,1.0,15.0,1.0,0.5,3.86,0.0,0.3,2.5,23.16
1719,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
1720,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1721,1.0,8.0,2.5,0.5,2.25,0.0,0.3,2.5,13.55
1722,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
1723,2.0,52.0,0.0,0.5,0.0,6.12,0.3,2.5,61.42
1724,1.0,21.0,0.0,0.5,4.86,0.0,0.3,2.5,29.16
1725,2.0,9.5,1.0,0.5,0.0,0.0,0.3,2.5,13.8
1726,1.0,43.0,0.5,0.5,11.08,0.0,0.3,0.0,55.38
1727,1.0,6.5,2.5,0.5,1.95,0.0,0.3,2.5,11.75
1728,2.0,5.5,3.0,0.5,0.0,0.0,0.3,2.5,9.3
1729,1.0,33.5,2.5,0.5,7.35,0.0,0.3,2.5,44.15
1730,1.0,8.5,0.0,0.5,2.95,0.0,0.3,2.5,14.75
1731,2.0,11.5,1.0,0.5,0.0,0.0,0.3,2.5,15.8
1732,2.0,8.0,0.5,0.5,0.0,0.0,0.3,2.5,11.8
1733,2.0,6.0,2.5,0.5,0.0,0.0,0.3,2.5,9.3
1734,2.0,7.0,0.5,0.5,0.0,0.0,0.3,2.5,10.8
1735,1.0,31.0,0.0,0.5,0.0,0.0,0.3,0.0,31.8
1736,1.0,4.5,2.5,0.5,1.0,0.0,0.3,2.5,8.8
1737,2.0,9.5,0.0,0.5,0.0,0.0,0.3,2.5,12.8
1738,1.0,11.0,0.5,0.5,2.96,0.0,0.3,2.5,17.76
1739,2.0,7.5,0.5,0.5,0.0,0.0,0.3,2.5,11.3
1740,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
1741,1.0,52.0,0.0,0.5,16.59,0.0,0.3,2.5,71.89
1742,1.0,25.0,0.0,0.5,6.38,6.12,0.3,0.0,38.3
1743,2.0,5.5,0.5,0.5,0.0,0.0,0.3,2.5,9.3
1744,1.0,11.0,3.5,0.5,3.06,0.0,0.3,2.5,18.36
1745,2.0,18.5,0.0,0.5,0.0,0.0,0.3,2.5,21.8
1746,1.0,6.5,0.5,0.5,0.7,0.0,0.3,2.5,11.0
1747,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
1748,2.0,9.0,0.0,0.5,0.0,0.0,0.3,2.5,12.3
1749,1.0,5.5,0.0,0.5,1.32,0.0,0.3,2.5,10.12
1750,1.0,8.5,0.5,0.5,2.0,0.0,0.3,2.5,14.3
1751,1.0,10.5,3.0,0.5,2.85,0.0,0.3,2.5,17.15
1752,2.0,4.5,0.0,0.5,0.0,0.0,0.3,2.5,7.8
1753,2.0,4.0,0.5,0.5,0.0,0.0,0.3,2.5,7.8
1754,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
1755,1.0,32.5,3.0,0.5,5.0,0.0,0.3,2.5,41.3
1756,1.0,5.5,0.0,0.5,0.44,0.0,0.3,2.5,9.24
1757,1.0,17.0,1.0,0.5,4.26,0.0,0.3,2.5,25.56
1758,1.0,5.5,0.5,0.5,2.32,0.0,0.3,2.5,11.62
1759,1.0,21.0,0.0,0.5,6.08,0.0,0.3,2.5,30.38
1760,2.0,18.5,2.5,0.5,0.0,0.0,0.3,2.5,21.8
1761,1.0,34.0,2.5,0.5,13.0,6.12,0.3,2.5,56.42
1762,1.0,6.5,1.0,0.5,2.16,0.0,0.3,2.5,12.96
1763,1.0,9.0,3.0,0.5,3.2,0.0,0.3,2.5,16.0
1764,1.0,6.0,0.0,0.5,2.79,0.0,0.3,2.5,12.09
1765,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1766,1.0,8.0,3.5,0.5,2.45,0.0,0.3,2.5,14.75
1767,1.0,11.5,2.5,0.5,2.95,0.0,0.3,2.5,17.75
1768,3.0,-4.5,-0.5,-0.5,0.0,0.0,-0.3,-2.5,-8.3
1769,4.0,3.0,2.5,0.5,0.0,0.0,0.3,2.5,6.3
1770,2.0,7.5,2.5,0.5,0.0,0.0,0.3,2.5,10.8
1771,2.0,7.0,3.0,0.5,0.0,0.0,0.3,2.5,10.8
1772,1.0,33.5,1.0,0.5,6.0,6.12,0.3,2.5,49.92
1773,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
1774,1.0,5.5,0.0,0.5,1.0,0.0,0.3,2.5,9.8
1775,1.0,9.0,2.5,0.5,3.05,0.0,0.3,2.5,15.35
1776,2.0,37.5,0.0,0.5,0.0,0.0,0.3,0.0,38.3
1777,1.0,5.5,0.0,0.5,1.0,0.0,0.3,2.5,9.8
1778,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
1779,2.0,7.5,0.5,0.5,0.0,0.0,0.3,2.5,11.3
1780,1.0,9.5,0.0,0.5,2.0,0.0,0.3,2.5,14.8
1781,2.0,8.0,2.5,0.5,0.0,0.0,0.3,2.5,11.3
1782,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
1783,1.0,15.5,0.5,0.5,2.9,0.0,0.3,2.5,22.2
1784,1.0,36.5,0.0,0.5,7.96,0.0,0.3,2.5,47.76
1785,1.0,4.0,2.5,0.5,1.0,0.0,0.3,2.5,8.3
1786,1.0,9.0,0.5,0.5,2.56,0.0,0.3,2.5,15.36
1787,1.0,8.0,1.0,0.5,2.46,0.0,0.3,2.5,14.76
1788,1.0,15.5,2.5,0.5,3.75,0.0,0.3,2.5,22.55
1789,1.0,12.5,0.5,0.5,3.26,0.0,0.3,2.5,19.56
1790,1.0,5.0,0.0,0.5,1.0,0.0,0.3,2.5,9.3
1791,1.0,5.0,3.0,0.5,1.76,0.0,0.3,2.5,10.56
1792,2.0,5.5,0.5,0.5,0.0,0.0,0.3,0.0,6.8
1793,2.0,20.5,1.0,0.5,0.0,0.0,0.3,2.5,24.8
1794,1.0,10.5,0.5,0.5,3.58,0.0,0.3,2.5,17.88
1795,2.0,52.0,0.0,0.5,0.0,6.12,0.3,2.5,61.42
1796,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
1797,2.0,3.5,0.0,0.5,0.0,0.0,0.3,2.5,6.8
1798,1.0,9.0,1.0,0.5,2.66,0.0,0.3,2.5,15.96
1799,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
1800,1.0,25.5,3.0,0.5,4.4,0.0,0.3,2.5,33.7
1801,1.0,5.5,3.5,0.5,2.45,0.0,0.3,2.5,12.25
1802,2.0,9.0,0.0,0.5,0.0,0.0,0.3,2.5,12.3
1803,2.0,8.0,1.0,0.5,0.0,0.0,0.3,2.5,12.3
1804,1.0,20.5,0.0,0.5,4.76,0.0,0.3,2.5,28.56
1805,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
